close,high,low,open,startTime,time,volume
157.6,158.65,156.9,156.9,2020-07-20T23:00:00+00:00,1595286000000.0,4224.344545
134.3,139.7,134.3,138.225,2020-07-27T23:00:00+00:00,1595890800000.0,1166.4575375
138.225,140.0,136.025,136.75,2020-07-27T22:00:00+00:00,1595887200000.0,7074.7047425
136.75,140.0,136.575,138.0,2020-07-27T21:00:00+00:00,1595883600000.0,9767.4785075
138.0,139.475,135.325,135.75,2020-07-27T20:00:00+00:00,1595880000000.0,13209.6262675
135.75,137.8,135.075,136.25,2020-07-27T19:00:00+00:00,1595876400000.0,5350.816225
136.25,137.475,132.5,132.725,2020-07-27T18:00:00+00:00,1595872800000.0,20059.3686975
132.725,135.775,129.0,129.5,2020-07-27T17:00:00+00:00,1595869200000.0,14723.5006525
129.5,135.4,128.275,130.25,2020-07-27T16:00:00+00:00,1595865600000.0,11600.8089775
130.25,131.575,120.5,124.25,2020-07-27T15:00:00+00:00,1595862000000.0,20809.8353775
124.25,140.025,123.775,140.025,2020-07-27T14:00:00+00:00,1595858400000.0,22981.8264375
140.025,141.95,139.5,141.575,2020-07-27T13:00:00+00:00,1595854800000.0,15103.1877225
141.575,141.875,140.25,141.0,2020-07-27T12:00:00+00:00,1595851200000.0,2752.341015
141.0,143.575,137.75,143.025,2020-07-27T11:00:00+00:00,1595847600000.0,6304.360745
143.025,145.1,142.75,143.95,2020-07-27T10:00:00+00:00,1595844000000.0,42615.7430175
143.95,147.075,142.975,143.0,2020-07-27T09:00:00+00:00,1595840400000.0,4905.39398
143.0,144.25,141.0,141.5,2020-07-27T08:00:00+00:00,1595836800000.0,1841.5784
141.5,143.125,140.5,143.125,2020-07-27T07:00:00+00:00,1595833200000.0,6248.4589475
143.125,143.125,140.75,141.4,2020-07-27T06:00:00+00:00,1595829600000.0,13078.4817725
141.4,143.6,139.7,139.7,2020-07-27T05:00:00+00:00,1595826000000.0,5404.6494725
139.7,143.75,137.65,140.725,2020-07-27T04:00:00+00:00,1595822400000.0,7963.1267025
140.725,156.225,140.15,155.6,2020-07-27T03:00:00+00:00,1595818800000.0,10253.8646425
155.6,156.25,155.1,155.1,2020-07-27T02:00:00+00:00,1595815200000.0,2008.43692
155.1,156.075,155.0,155.3,2020-07-27T01:00:00+00:00,1595811600000.0,7713.6083325
155.3,158.05,155.3,157.45,2020-07-27T00:00:00+00:00,1595808000000.0,1601.357355
157.45,158.6,157.325,157.325,2020-07-26T23:00:00+00:00,1595804400000.0,339.7537
157.325,158.6,156.2,156.35,2020-07-26T22:00:00+00:00,1595800800000.0,1298.4938625
156.35,156.825,155.325,155.375,2020-07-26T21:00:00+00:00,1595797200000.0,1345.0594675
155.375,155.625,155.3,155.55,2020-07-26T20:00:00+00:00,1595793600000.0,466.2545825
155.55,158.225,154.975,154.975,2020-07-26T19:00:00+00:00,1595790000000.0,2613.6903
154.975,155.6,154.85,155.525,2020-07-26T18:00:00+00:00,1595786400000.0,2214.845575
155.525,155.75,155.325,155.5,2020-07-26T17:00:00+00:00,1595782800000.0,622.3730425
155.5,156.55,155.1,155.675,2020-07-26T16:00:00+00:00,1595779200000.0,19521.3145725
155.675,156.6,155.25,156.35,2020-07-26T15:00:00+00:00,1595775600000.0,26252.699025
156.35,156.95,155.35,155.35,2020-07-26T14:00:00+00:00,1595772000000.0,1217.026235
155.35,156.6,155.35,155.425,2020-07-26T13:00:00+00:00,1595768400000.0,1012.9096275
155.425,155.725,154.0,155.725,2020-07-26T12:00:00+00:00,1595764800000.0,611.8951975
155.725,156.1,154.65,155.025,2020-07-26T11:00:00+00:00,1595761200000.0,82.322955
155.025,158.5,154.725,156.925,2020-07-26T10:00:00+00:00,1595757600000.0,3277.3582375
156.925,159.975,156.925,159.1,2020-07-26T09:00:00+00:00,1595754000000.0,2390.94766
159.1,162.0,159.1,161.3,2020-07-26T08:00:00+00:00,1595750400000.0,494.07287
161.3,162.6,161.3,162.2,2020-07-26T07:00:00+00:00,1595746800000.0,14.901815
162.2,163.75,162.2,162.575,2020-07-26T06:00:00+00:00,1595743200000.0,2361.2624575
162.575,164.1,161.2,161.225,2020-07-26T05:00:00+00:00,1595739600000.0,1201.0299525
161.225,164.0,160.325,160.325,2020-07-26T04:00:00+00:00,1595736000000.0,1326.280275
160.325,161.2,156.0,156.0,2020-07-26T03:00:00+00:00,1595732400000.0,10970.102525
156.0,156.475,155.55,155.55,2020-07-26T02:00:00+00:00,1595728800000.0,8357.384305
155.55,156.475,155.55,155.925,2020-07-26T01:00:00+00:00,1595725200000.0,38.408155
155.925,156.35,155.8,155.85,2020-07-26T00:00:00+00:00,1595721600000.0,667.0777675
155.85,156.1,155.275,155.3,2020-07-25T23:00:00+00:00,1595718000000.0,1458.5815625
155.3,155.8,155.275,155.8,2020-07-25T22:00:00+00:00,1595714400000.0,200.0160475
155.8,156.6,155.5,156.3,2020-07-25T21:00:00+00:00,1595710800000.0,448.60814
156.3,157.25,156.125,156.125,2020-07-25T20:00:00+00:00,1595707200000.0,1348.7715475
156.125,156.6,155.55,156.1,2020-07-25T19:00:00+00:00,1595703600000.0,5691.6111025
156.1,156.1,155.3,155.375,2020-07-25T18:00:00+00:00,1595700000000.0,6066.27045
155.375,157.1,155.375,156.1,2020-07-25T17:00:00+00:00,1595696400000.0,6.333825
156.1,156.6,156.1,156.6,2020-07-25T16:00:00+00:00,1595692800000.0,348.43833
156.6,156.925,156.075,156.075,2020-07-25T15:00:00+00:00,1595689200000.0,686.78119
156.075,156.35,155.3,155.3,2020-07-25T14:00:00+00:00,1595685600000.0,598.2503425
155.3,155.375,155.3,155.3,2020-07-25T13:00:00+00:00,1595682000000.0,0.0
155.3,156.2,155.3,155.85,2020-07-25T12:00:00+00:00,1595678400000.0,80.1515725
155.85,156.225,155.25,156.1,2020-07-25T11:00:00+00:00,1595674800000.0,3812.6555
156.1,157.125,156.1,157.125,2020-07-25T10:00:00+00:00,1595671200000.0,2370.25827
157.125,157.125,157.075,157.075,2020-07-25T09:00:00+00:00,1595667600000.0,0.0
157.075,157.25,156.55,156.625,2020-07-25T08:00:00+00:00,1595664000000.0,4248.5100825
156.625,157.5,156.625,157.1,2020-07-25T07:00:00+00:00,1595660400000.0,173.846085
157.1,157.375,157.1,157.375,2020-07-25T06:00:00+00:00,1595656800000.0,8.6398875
157.375,157.375,156.125,156.125,2020-07-25T05:00:00+00:00,1595653200000.0,1844.2493325
156.125,156.125,155.2,156.1,2020-07-25T04:00:00+00:00,1595649600000.0,470.40497
156.1,156.1,154.0,154.0,2020-07-25T03:00:00+00:00,1595646000000.0,2028.173055
154.0,154.3,154.0,154.3,2020-07-25T02:00:00+00:00,1595642400000.0,172.7754
154.3,156.0,154.3,155.1,2020-07-25T01:00:00+00:00,1595638800000.0,11427.3909175
155.1,155.475,154.725,154.95,2020-07-25T00:00:00+00:00,1595635200000.0,2121.52654
154.95,155.35,154.6,155.35,2020-07-24T23:00:00+00:00,1595631600000.0,2212.8643675
155.35,156.125,155.3,156.125,2020-07-24T22:00:00+00:00,1595628000000.0,6.2554775
156.125,156.225,156.075,156.225,2020-07-24T21:00:00+00:00,1595624400000.0,174.28227
156.225,157.1,156.0,156.0,2020-07-24T20:00:00+00:00,1595620800000.0,1122.327505
156.0,156.625,155.45,155.45,2020-07-24T19:00:00+00:00,1595617200000.0,6.310855
155.45,156.15,155.45,156.15,2020-07-24T18:00:00+00:00,1595613600000.0,563.647585
156.15,156.35,156.15,156.35,2020-07-24T17:00:00+00:00,1595610000000.0,0.015615
156.35,157.5,156.3,156.8,2020-07-24T16:00:00+00:00,1595606400000.0,7621.4299075
156.8,158.0,156.625,156.775,2020-07-24T15:00:00+00:00,1595602800000.0,1796.820485
156.775,157.5,156.75,157.1,2020-07-24T14:00:00+00:00,1595599200000.0,1334.58053
157.1,157.6,156.375,156.375,2020-07-24T13:00:00+00:00,1595595600000.0,1480.6162275
156.375,156.7,156.225,156.225,2020-07-24T12:00:00+00:00,1595592000000.0,0.0
156.225,156.6,156.225,156.6,2020-07-24T11:00:00+00:00,1595588400000.0,153.97536
156.6,157.3,156.525,157.075,2020-07-24T10:00:00+00:00,1595584800000.0,291.03404
157.075,157.625,156.9,156.9,2020-07-24T09:00:00+00:00,1595581200000.0,1832.2955875
156.9,156.9,155.3,156.0,2020-07-24T08:00:00+00:00,1595577600000.0,830.397915
156.0,156.0,155.875,156.0,2020-07-24T07:00:00+00:00,1595574000000.0,0.0
156.0,156.6,155.95,156.6,2020-07-24T06:00:00+00:00,1595570400000.0,6.24
156.6,156.625,155.55,156.375,2020-07-24T05:00:00+00:00,1595566800000.0,3537.793115
156.375,157.05,156.375,156.475,2020-07-24T04:00:00+00:00,1595563200000.0,487.4213025
156.475,157.3,156.45,157.3,2020-07-24T03:00:00+00:00,1595559600000.0,460.06767
157.3,157.3,156.15,156.15,2020-07-24T02:00:00+00:00,1595556000000.0,1305.985715
156.15,156.6,156.1,156.125,2020-07-24T01:00:00+00:00,1595552400000.0,2970.0342875
