close,high,low,open,startTime,time,volume
7783.5,7836.5,7783.5,7807.5,2020-07-20T23:00:00+00:00,1595286000000.0,0.0
7133.0,7141.0,7054.0,7121.5,2020-07-27T23:00:00+00:00,1595890800000.0,0.0
7121.5,7167.5,6987.0,7045.0,2020-07-27T22:00:00+00:00,1595887200000.0,0.0
7045.0,7183.0,7045.0,7144.5,2020-07-27T21:00:00+00:00,1595883600000.0,0.0
7144.5,7185.5,7125.0,7157.0,2020-07-27T20:00:00+00:00,1595880000000.0,0.0
7157.0,7164.0,7103.5,7147.5,2020-07-27T19:00:00+00:00,1595876400000.0,0.0
7143.0,7198.0,7025.0,7039.5,2020-07-27T18:00:00+00:00,1595872800000.0,0.0
7039.5,7080.5,6922.5,6944.0,2020-07-27T17:00:00+00:00,1595869200000.0,0.0
6944.0,7074.5,6920.5,7017.0,2020-07-27T16:00:00+00:00,1595865600000.0,0.0
7017.0,7025.0,6837.0,6891.5,2020-07-27T15:00:00+00:00,1595862000000.0,0.0
6891.5,7096.5,6891.5,7096.5,2020-07-27T14:00:00+00:00,1595858400000.0,0.0
7096.5,7228.5,7096.5,7208.0,2020-07-27T13:00:00+00:00,1595854800000.0,0.0
7208.0,7301.5,7194.5,7216.5,2020-07-27T12:00:00+00:00,1595851200000.0,0.0
7216.5,7234.0,7182.5,7211.0,2020-07-27T11:00:00+00:00,1595847600000.0,0.0
7211.0,7263.0,7211.0,7226.0,2020-07-27T10:00:00+00:00,1595844000000.0,0.0
7226.0,7289.0,7226.0,7264.0,2020-07-27T09:00:00+00:00,1595840400000.0,0.0
7264.0,7271.0,7184.5,7184.5,2020-07-27T08:00:00+00:00,1595836800000.0,0.0
7184.5,7217.0,7184.5,7217.0,2020-07-27T07:00:00+00:00,1595833200000.0,0.0
7217.0,7281.0,7190.0,7192.5,2020-07-27T06:00:00+00:00,1595829600000.0,0.0
7192.5,7266.5,7192.5,7218.5,2020-07-27T05:00:00+00:00,1595826000000.0,0.0
