close,high,low,open,startTime,time,volume
1339.5,1379.5,1329.0,1379.25,2020-07-20T23:00:00+00:00,1595286000000.0,5380.34475
684.75,729.75,678.0,729.75,2020-07-27T23:00:00+00:00,1595890800000.0,0.0
729.75,735.0,680.0,680.0,2020-07-27T22:00:00+00:00,1595887200000.0,19.992
680.0,680.0,676.25,680.0,2020-07-27T21:00:00+00:00,1595883600000.0,0.0
680.0,680.0,680.0,680.0,2020-07-27T20:00:00+00:00,1595880000000.0,0.0
680.0,703.75,680.0,703.75,2020-07-27T19:00:00+00:00,1595876400000.0,311.168
703.75,711.25,692.5,711.25,2020-07-27T18:00:00+00:00,1595872800000.0,0.0
711.25,728.0,671.75,671.75,2020-07-27T17:00:00+00:00,1595869200000.0,1028.28575
671.75,688.75,661.75,661.75,2020-07-27T16:00:00+00:00,1595865600000.0,0.0
661.75,696.0,649.25,655.75,2020-07-27T15:00:00+00:00,1595862000000.0,678.0897
655.75,822.0,655.75,822.0,2020-07-27T14:00:00+00:00,1595858400000.0,276.7398
822.0,822.0,799.5,802.0,2020-07-27T13:00:00+00:00,1595854800000.0,0.0
799.5,805.5,799.5,799.5,2020-07-27T12:00:00+00:00,1595851200000.0,0.0
799.5,884.75,799.5,868.0,2020-07-27T11:00:00+00:00,1595847600000.0,325.15665
868.0,937.5,868.0,933.5,2020-07-27T10:00:00+00:00,1595844000000.0,413.56855
933.5,938.0,932.75,932.75,2020-07-27T09:00:00+00:00,1595840400000.0,0.0
934.0,976.0,932.75,976.0,2020-07-27T08:00:00+00:00,1595836800000.0,36.097425
976.0,1012.75,976.0,1012.75,2020-07-27T07:00:00+00:00,1595833200000.0,0.0
1012.75,1012.75,976.0,986.5,2020-07-27T06:00:00+00:00,1595829600000.0,0.0
986.5,1008.0,976.0,990.0,2020-07-27T05:00:00+00:00,1595826000000.0,0.0
990.0,1138.0,976.0,1071.5,2020-07-27T04:00:00+00:00,1595822400000.0,961.5944
1071.5,1139.25,1071.5,1139.25,2020-07-27T03:00:00+00:00,1595818800000.0,312.4494
1139.25,1139.25,1030.25,1030.25,2020-07-27T02:00:00+00:00,1595815200000.0,200.37
1030.25,1068.0,1030.25,1030.25,2020-07-27T01:00:00+00:00,1595811600000.0,0.0
1030.25,1030.25,1026.0,1026.0,2020-07-27T00:00:00+00:00,1595808000000.0,0.0
1026.0,1039.5,950.5,960.5,2020-07-26T23:00:00+00:00,1595804400000.0,2142.382425
960.5,961.5,939.5,941.0,2020-07-26T22:00:00+00:00,1595800800000.0,0.0
941.0,952.0,931.5,933.5,2020-07-26T21:00:00+00:00,1595797200000.0,0.0
933.5,960.0,909.0,960.0,2020-07-26T20:00:00+00:00,1595793600000.0,59.771475
