close,high,low,open,startTime,time,volume
8250.0,8250.0,8182.5,8217.5,2020-07-20T23:00:00+00:00,1595286000000.0,0.0
7812.5,7895.0,7440.0,7467.5,2020-07-27T23:00:00+00:00,1595890800000.0,0.0
7467.5,7890.0,7232.5,7802.5,2020-07-27T22:00:00+00:00,1595887200000.0,0.0
7812.5,7952.5,7697.5,7697.5,2020-07-27T21:00:00+00:00,1595883600000.0,0.0
7712.5,7805.0,7670.0,7707.5,2020-07-27T20:00:00+00:00,1595880000000.0,0.0
7707.5,7835.0,7692.5,7707.5,2020-07-27T19:00:00+00:00,1595876400000.0,0.0
7722.5,7830.0,7512.5,7552.5,2020-07-27T18:00:00+00:00,1595872800000.0,0.0
7552.5,7957.5,7475.0,7932.5,2020-07-27T17:00:00+00:00,1595869200000.0,0.0
7932.5,8035.0,7707.5,8007.5,2020-07-27T16:00:00+00:00,1595865600000.0,0.0
8007.5,8170.0,7657.5,8087.5,2020-07-27T15:00:00+00:00,1595862000000.0,0.0
8107.5,8107.5,6947.5,6947.5,2020-07-27T14:00:00+00:00,1595858400000.0,0.0
6947.5,7092.5,6860.0,6922.5,2020-07-27T13:00:00+00:00,1595854800000.0,0.0
6917.5,7002.5,6825.0,6865.0,2020-07-27T12:00:00+00:00,1595851200000.0,0.0
6865.0,7055.0,6802.5,6875.0,2020-07-27T11:00:00+00:00,1595847600000.0,0.0
6875.0,6937.5,6272.5,6272.5,2020-07-27T10:00:00+00:00,1595844000000.0,104.715
6272.5,6272.5,6272.5,6272.5,2020-07-27T09:00:00+00:00,1595840400000.0,0.0
6272.5,6272.5,6272.5,6272.5,2020-07-27T08:00:00+00:00,1595836800000.0,0.0
6272.5,6272.5,5995.0,5995.0,2020-07-27T07:00:00+00:00,1595833200000.0,0.0
5995.0,6265.0,5995.0,6177.5,2020-07-27T06:00:00+00:00,1595829600000.0,0.0
6177.5,6252.5,6032.5,6240.0,2020-07-27T05:00:00+00:00,1595826000000.0,0.0
6240.0,6272.5,5780.0,5817.5,2020-07-27T04:00:00+00:00,1595822400000.0,0.0
5817.5,5875.0,5515.0,5717.5,2020-07-27T03:00:00+00:00,1595818800000.0,0.0
5717.5,5910.0,5717.5,5902.5,2020-07-27T02:00:00+00:00,1595815200000.0,0.0
5902.5,6265.0,5612.5,6247.5,2020-07-27T01:00:00+00:00,1595811600000.0,0.0
6247.5,6272.5,6067.5,6272.5,2020-07-27T00:00:00+00:00,1595808000000.0,0.0
6272.5,6272.5,6272.5,6272.5,2020-07-26T23:00:00+00:00,1595804400000.0,0.0
6272.5,6272.5,6272.5,6272.5,2020-07-26T22:00:00+00:00,1595800800000.0,0.0
6272.5,6272.5,6272.5,6272.5,2020-07-26T21:00:00+00:00,1595797200000.0,0.0
6272.5,6272.5,6272.5,6272.5,2020-07-26T20:00:00+00:00,1595793600000.0,0.0
6272.5,6272.5,6272.5,6272.5,2020-07-26T19:00:00+00:00,1595790000000.0,0.0
6272.5,6272.5,6272.5,6272.5,2020-07-26T18:00:00+00:00,1595786400000.0,0.0
6272.5,6272.5,6272.5,6272.5,2020-07-26T17:00:00+00:00,1595782800000.0,0.0
6272.5,6272.5,6140.0,6245.0,2020-07-26T16:00:00+00:00,1595779200000.0,0.0
6245.0,6272.5,6212.5,6212.5,2020-07-26T15:00:00+00:00,1595775600000.0,0.0
6212.5,6272.5,6212.5,6272.5,2020-07-26T14:00:00+00:00,1595772000000.0,0.0
6272.5,6272.5,6272.5,6272.5,2020-07-26T13:00:00+00:00,1595768400000.0,0.0
6272.5,6272.5,6220.0,6220.0,2020-07-26T12:00:00+00:00,1595764800000.0,0.0
6220.0,6272.5,5882.5,5885.0,2020-07-26T11:00:00+00:00,1595761200000.0,148.6595
5885.0,5885.0,5425.0,5680.0,2020-07-26T10:00:00+00:00,1595757600000.0,0.0
5680.0,5882.5,5597.5,5597.5,2020-07-26T09:00:00+00:00,1595754000000.0,0.0
5597.5,5865.0,5470.0,5847.5,2020-07-26T08:00:00+00:00,1595750400000.0,0.0
5847.5,5882.5,5775.0,5882.5,2020-07-26T07:00:00+00:00,1595746800000.0,0.0
5882.5,5882.5,5882.5,5882.5,2020-07-26T06:00:00+00:00,1595743200000.0,0.0
5882.5,5882.5,5882.5,5882.5,2020-07-26T05:00:00+00:00,1595739600000.0,0.0
