close,high,low,open,startTime,time,volume
13435.0,13635.0,13435.0,13555.0,2020-07-20T23:00:00+00:00,1595286000000.0,0.95445
7345.0,7345.0,6935.0,7112.5,2020-07-27T23:00:00+00:00,1595890800000.0,0.0
7112.5,7392.5,6527.5,6867.5,2020-07-27T22:00:00+00:00,1595887200000.0,199.9309
6867.5,7482.5,6867.5,7482.5,2020-07-27T21:00:00+00:00,1595883600000.0,0.0
7482.5,7562.5,7340.0,7362.5,2020-07-27T20:00:00+00:00,1595880000000.0,529.8975
7362.5,7380.0,7025.0,7182.5,2020-07-27T19:00:00+00:00,1595876400000.0,757.508475
7182.5,7402.5,6580.0,6637.5,2020-07-27T18:00:00+00:00,1595872800000.0,146.95395
6637.5,6782.5,6040.0,6072.5,2020-07-27T17:00:00+00:00,1595869200000.0,576.1322
6072.5,6797.5,6040.0,6482.5,2020-07-27T16:00:00+00:00,1595865600000.0,54.53925
6482.5,6522.5,5570.0,5907.5,2020-07-27T15:00:00+00:00,1595862000000.0,88.01
5907.5,7345.0,5907.5,7305.0,2020-07-27T14:00:00+00:00,1595858400000.0,248.13455
7322.5,8080.0,7297.5,8080.0,2020-07-27T13:00:00+00:00,1595854800000.0,2322.84405
8080.0,8300.0,8080.0,8300.0,2020-07-27T12:00:00+00:00,1595851200000.0,82.3352
8300.0,8300.0,8035.0,8277.5,2020-07-27T11:00:00+00:00,1595847600000.0,0.0
8277.5,8322.5,8277.5,8300.0,2020-07-27T10:00:00+00:00,1595844000000.0,49.966
8300.0,8550.0,8300.0,8470.0,2020-07-27T09:00:00+00:00,1595840400000.0,0.0
8470.0,8487.5,8060.0,8060.0,2020-07-27T08:00:00+00:00,1595836800000.0,0.0
8060.0,8182.5,8060.0,8182.5,2020-07-27T07:00:00+00:00,1595833200000.0,0.0
8182.5,8182.5,8100.0,8122.5,2020-07-27T06:00:00+00:00,1595829600000.0,0.0
8122.5,8450.0,8122.5,8182.5,2020-07-27T05:00:00+00:00,1595826000000.0,0.0
8182.5,8445.0,7820.0,7857.5,2020-07-27T04:00:00+00:00,1595822400000.0,99.99015
7857.5,9610.0,7655.0,9385.0,2020-07-27T03:00:00+00:00,1595818800000.0,1763.23865
9385.0,9800.0,9352.5,9785.0,2020-07-27T02:00:00+00:00,1595815200000.0,0.0
9785.0,10105.0,9455.0,10015.0,2020-07-27T01:00:00+00:00,1595811600000.0,0.0
10015.0,10597.5,9952.5,10295.0,2020-07-27T00:00:00+00:00,1595808000000.0,3597.8924
10295.0,10362.5,9980.0,9980.0,2020-07-26T23:00:00+00:00,1595804400000.0,69.90305
9980.0,10030.0,9895.0,9895.0,2020-07-26T22:00:00+00:00,1595800800000.0,0.0
9895.0,10200.0,9895.0,9940.0,2020-07-26T21:00:00+00:00,1595797200000.0,0.0
9940.0,9940.0,9620.0,9705.0,2020-07-26T20:00:00+00:00,1595793600000.0,476.05925
9705.0,9705.0,9455.0,9520.0,2020-07-26T19:00:00+00:00,1595790000000.0,326.6488
9520.0,9690.0,9520.0,9690.0,2020-07-26T18:00:00+00:00,1595786400000.0,0.0
9690.0,9705.0,9425.0,9425.0,2020-07-26T17:00:00+00:00,1595782800000.0,0.0
9425.0,9655.0,8915.0,9655.0,2020-07-26T16:00:00+00:00,1595779200000.0,2629.23085
9655.0,10230.0,9655.0,10230.0,2020-07-26T15:00:00+00:00,1595775600000.0,1070.87205
10230.0,10230.0,10220.0,10230.0,2020-07-26T14:00:00+00:00,1595772000000.0,0.0
10230.0,10230.0,10000.0,10020.0,2020-07-26T13:00:00+00:00,1595768400000.0,104.346
10020.0,10415.0,9760.0,10370.0,2020-07-26T12:00:00+00:00,1595764800000.0,196.64705
10370.0,10415.0,10090.0,10190.0,2020-07-26T11:00:00+00:00,1595761200000.0,0.0
10190.0,11055.0,10040.0,11055.0,2020-07-26T10:00:00+00:00,1595757600000.0,1701.2096
11055.0,11580.0,11055.0,11500.0,2020-07-26T09:00:00+00:00,1595754000000.0,49.9261
11500.0,11625.0,11500.0,11500.0,2020-07-26T08:00:00+00:00,1595750400000.0,38.8275
11500.0,11525.0,11500.0,11500.0,2020-07-26T07:00:00+00:00,1595746800000.0,0.0
11500.0,11745.0,11480.0,11710.0,2020-07-26T06:00:00+00:00,1595743200000.0,56.35
11710.0,11745.0,11580.0,11745.0,2020-07-26T05:00:00+00:00,1595739600000.0,0.0
11745.0,12100.0,11640.0,11640.0,2020-07-26T04:00:00+00:00,1595736000000.0,666.88785
11640.0,11640.0,11390.0,11505.0,2020-07-26T03:00:00+00:00,1595732400000.0,0.0
11505.0,11505.0,11075.0,11165.0,2020-07-26T02:00:00+00:00,1595728800000.0,95.9038
11165.0,11200.0,11000.0,11200.0,2020-07-26T01:00:00+00:00,1595725200000.0,0.0
11200.0,11200.0,11000.0,11095.0,2020-07-26T00:00:00+00:00,1595721600000.0,67.87
11095.0,11755.0,11060.0,11710.0,2020-07-25T23:00:00+00:00,1595718000000.0,357.2988
11710.0,11800.0,11710.0,11800.0,2020-07-25T22:00:00+00:00,1595714400000.0,89.92575
11800.0,11800.0,11800.0,11800.0,2020-07-25T21:00:00+00:00,1595710800000.0,0.0
11800.0,11940.0,11800.0,11940.0,2020-07-25T20:00:00+00:00,1595707200000.0,2841.17305
11940.0,11940.0,11940.0,11940.0,2020-07-25T19:00:00+00:00,1595703600000.0,0.0
11940.0,11940.0,11940.0,11940.0,2020-07-25T18:00:00+00:00,1595700000000.0,0.0
11940.0,12010.0,11830.0,11940.0,2020-07-25T17:00:00+00:00,1595696400000.0,0.0
11940.0,12025.0,11940.0,11940.0,2020-07-25T16:00:00+00:00,1595692800000.0,0.0
11940.0,11940.0,11920.0,11940.0,2020-07-25T15:00:00+00:00,1595689200000.0,0.0
11940.0,11940.0,11855.0,11940.0,2020-07-25T14:00:00+00:00,1595685600000.0,0.0
11940.0,11940.0,11720.0,11835.0,2020-07-25T13:00:00+00:00,1595682000000.0,0.0
11835.0,12000.0,11810.0,11985.0,2020-07-25T12:00:00+00:00,1595678400000.0,0.0
11985.0,12065.0,11940.0,12020.0,2020-07-25T11:00:00+00:00,1595674800000.0,0.0
12020.0,12050.0,11940.0,11940.0,2020-07-25T10:00:00+00:00,1595671200000.0,0.0
11940.0,12015.0,11900.0,11900.0,2020-07-25T09:00:00+00:00,1595667600000.0,29.9694
11900.0,12060.0,11855.0,11865.0,2020-07-25T08:00:00+00:00,1595664000000.0,0.0
11865.0,11945.0,11655.0,11945.0,2020-07-25T07:00:00+00:00,1595660400000.0,630.90965
11945.0,11945.0,11785.0,11785.0,2020-07-25T06:00:00+00:00,1595656800000.0,2.03065
11785.0,12300.0,11720.0,12300.0,2020-07-25T05:00:00+00:00,1595653200000.0,154.2106
